
🇨🇳歌唱祖国,#genre#
湖北卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225699/index.m3u8
湖南卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225704/index.m3u8
北京卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225674/index.m3u8
四川卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225733/index.m3u8
天津卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225739/index.m3u8
天津卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225698/index.m3u8
安徽卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225691/index.m3u8
山东卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225738/index.m3u8
山东卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225697/index.m3u8
山西卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225730/index.m3u8
广东卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225742/index.m3u8
广东卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225701/index.m3u8
广西卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225731/index.m3u8
重庆卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225692/index.m3u8
吉林卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225680/index.m3u8
云南卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225664/index.m3u8
陕西卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225729/index.m3u8
内蒙古卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225667/index.m3u8
青海卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225727/index.m3u8
黑龙江卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225736/index.m3u8
黑龙江卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225690/index.m3u8
宁夏卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225726/index.m3u8
甘肃卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225724/index.m3u8
西藏卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225723/index.m3u8
新疆卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225725/index.m3u8
旅游卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225722/index.m3u8
贵州卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225728/index.m3u8
辽宁卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://117.169.121.162:6610/PLTV/88888910/224/3221225696/index.m3u8



WS·山东,#genre#
安徽卫视,http://221.0.78.198:1681/hls/10261/index.m3u8
北京卫视,http://221.0.78.198:1681/hls/10230/index.m3u8
兵团卫视,http://221.0.78.198:1681/hls/10256/index.m3u8
东方卫视,http://221.0.78.198:1681/hls/10232/index.m3u8
东南卫视,http://221.0.78.198:1681/hls/10240/index.m3u8
甘肃卫视,http://221.0.78.198:1681/hls/10250/index.m3u8
广东卫视,http://221.0.78.198:1681/hls/10253/index.m3u8
广西卫视,http://221.0.78.198:1681/hls/10239/index.m3u8
贵州卫视,http://221.0.78.198:1681/hls/10249/index.m3u8
海南卫视,http://221.0.78.198:1681/hls/10262/index.m3u8
河北卫视,http://221.0.78.198:1681/hls/10242/index.m3u8
河南卫视,http://221.0.78.198:1681/hls/10259/index.m3u8
黑龙江卫视,http://221.0.78.198:1681/hls/10237/index.m3u8
湖北卫视,http://221.0.78.198:1681/hls/10229/index.m3u8
湖南卫视,http://221.0.78.198:1681/hls/10233/index.m3u8
吉林卫视,http://221.0.78.198:1681/hls/10243/index.m3u8
江苏卫视,http://221.0.78.198:1681/hls/10234/index.m3u8
江西卫视,http://221.0.78.198:1681/hls/10247/index.m3u8
辽宁卫视,http://221.0.78.198:1681/hls/10260/index.m3u8
内蒙古卫视,http://221.0.78.198:1681/hls/10254/index.m3u8
宁夏卫视,http://221.0.78.198:1681/hls/10251/index.m3u8
青海卫视,http://221.0.78.198:1681/hls/10252/index.m3u8
厦门卫视,http://221.0.78.198:1681/hls/10263/index.m3u8
山西卫视,http://221.0.78.198:1681/hls/10248/index.m3u8
陕西卫视,http://221.0.78.198:1681/hls/10245/index.m3u8
深圳卫视,http://221.0.78.198:1681/hls/10235/index.m3u8
四川卫视,http://221.0.78.198:1681/hls/10244/index.m3u8
天津卫视,http://221.0.78.198:1681/hls/10246/index.m3u8
西藏卫视,http://221.0.78.198:1681/hls/10255/index.m3u8
新疆卫视,http://221.0.78.198:1681/hls/10258/index.m3u8
云南卫视,http://221.0.78.198:1681/hls/10241/index.m3u8
浙江卫视,http://221.0.78.198:1681/hls/10231/index.m3u8
重庆卫视,http://221.0.78.198:1681/hls/10238/index.m3u8

WS·爱尚,#genre#
安徽卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240256_1/playlist.m3u8?CONTENTID=00000110240256_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
北京卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240129_1/playlist.m3u8?CONTENTID=00000110240129_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
东方卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240242_1/playlist.m3u8?CONTENTID=00000110240242_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
东南卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240588_1/playlist.m3u8?CONTENTID=00000110240588_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
广东卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240137_1/playlist.m3u8?CONTENTID=00000110240137_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
贵州卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240318_1/playlist.m3u8?CONTENTID=00000110240318_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
河北卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240317_1/playlist.m3u8?CONTENTID=00000110240317_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
黑龙江卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240131_1/playlist.m3u8?CONTENTID=00000110240131_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
湖北卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240135_1/playlist.m3u8?CONTENTID=00000110240135_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
湖南卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240130_1/playlist.m3u8?CONTENTID=00000110240130_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
吉林卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240399_1/playlist.m3u8?CONTENTID=00000110240399_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
江苏卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240133_1/playlist.m3u8?CONTENTID=00000110240133_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
江西卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240398_1/playlist.m3u8?CONTENTID=00000110240398_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
金鹰纪实,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240303_1/playlist.m3u8?CONTENTID=00000110240303_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
辽宁卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
辽宁卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
山东卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240254_1/playlist.m3u8?CONTENTID=00000110240254_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
深圳卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240132_1/playlist.m3u8?CONTENTID=00000110240132_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
天津卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240136_1/playlist.m3u8?CONTENTID=00000110240136_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
浙江卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240134_1/playlist.m3u8?CONTENTID=00000110240134_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
重庆卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240397_1/playlist.m3u8?CONTENTID=00000110240397_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR


WS·深圳, #genre#
湖南卫视,http://218.17.216.102:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://218.17.216.102:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://218.17.216.102:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://218.17.216.102:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://218.17.216.102:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://218.17.216.102:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://218.17.216.102:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://218.17.216.102:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://218.17.216.102:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://218.17.216.102:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://218.17.216.102:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://218.17.216.102:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://218.17.216.102:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://218.17.216.102:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://218.17.216.102:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://218.17.216.102:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://218.17.216.102:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://218.17.216.102:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://218.17.216.102:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://218.17.216.102:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://218.17.216.102:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://218.17.216.102:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://218.17.216.102:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
上海纪实,http://218.17.216.102:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
电视指南,http://218.17.216.102:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://218.17.216.102:9901/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
央视台球,http://218.17.216.102:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://218.17.216.102:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://218.17.216.102:9901/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://218.17.216.102:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
央视文化,http://218.17.216.102:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://218.17.216.102:9901/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://218.17.216.102:9901/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0


央卫·江西, #genre#
CCTV-1综合,http://39.135.138.59:18890/TVOD/88888910/224/3221225642/index.m3u8
CCTV-2财经,http://39.135.138.59:18890/TVOD/88888910/224/3221225643/index.m3u8
CCTV-3综艺,http://39.135.138.59:18890/TVOD/88888910/224/3221225634/index.m3u8
CCTV-4国际,http://39.135.138.59:18890/TVOD/88888910/224/3221225621/index.m3u8
CCTV-5,http://39.135.138.59:18890/TVOD/88888910/224/3221225633/index.m3u8
CCTV-5+,http://39.135.138.59:18890/TVOD/88888910/224/3221225706/index.m3u8
CCTV-6电影,http://39.135.138.59:18890/TVOD/88888910/224/3221225632/index.m3u8
CCTV-7国防军事,http://39.135.138.59:18890/TVOD/88888910/224/3221225644/index.m3u8
CCTV-8电视剧,http://39.135.138.59:18890/TVOD/88888910/224/3221225631/index.m3u8
CCTV-9纪录,http://39.135.138.59:18890/TVOD/88888910/224/3221225646/index.m3u8
CCTV-10科教,http://39.135.138.59:18890/TVOD/88888910/224/3221225636/index.m3u8
CCTV-11戏曲,http://39.135.138.59:18890/TVOD/88888910/224/3221225628/index.m3u8
CCTV-12社会与法,http://39.135.138.59:18890/TVOD/88888910/224/3221225637/index.m3u8
CCTV-13新闻,http://39.135.138.59:18890/TVOD/88888910/224/3221225638/index.m3u8
CCTV-14少儿,http://39.135.138.59:18890/TVOD/88888910/224/3221225639/index.m3u8
CCTV-15音乐,http://39.135.138.59:18890/TVOD/88888910/224/3221225641/index.m3u8
CCTV-17农业农村,http://39.135.138.59:18890/TVOD/88888910/224/3221225909/index.m3u8
北京卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225674/index.m3u8
东方卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225659/index.m3u8
东南卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225657/index.m3u8
广东卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225701/index.m3u8
黑龙江卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225690/index.m3u8
湖北卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225699/index.m3u8
湖南卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225704/index.m3u8
江苏卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225702/index.m3u8
江西卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225705/index.m3u8
辽宁卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225696/index.m3u8
山东卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225697/index.m3u8
深圳卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225700/index.m3u8
天津卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225698/index.m3u8
浙江卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225703/index.m3u8
重庆卫视 HD,http://39.135.138.59:18890/TVOD/88888910/224/3221225692/index.m3u8

CC·数字, #genre#

风云足球,http://111.20.40.170/PLTV/88888893/224/3221226984/index.m3u8


CCTV世界地理,https://epg.pw/stream/2b5afde1f6e8bfb4299466adc88b2cec2381431d50131724f45ab7420c458fda.m3u8
CCTV世界地理,https://epg.pw/stream/ae44ef2eee7e118968bff0d3b59889bc0845308a3be884d458e453c4f8743468.m3u8
CCTV世界地理,https://epg.pw/stream/634441fb732383d489fb8326bd2ec01c372b5f1dc9bd77838690b30fa4736a5d.m3u8
CCTV世界地理,https://epg.pw/stream/0ea5367e071fceba87228d29b22c8f6327053be06a56f642cb7ef5095e4ad4b3.m3u8
CCTV世界地理,https://epg.pw/stream/53656ad766baf52c163d462ecaae68dff376a8c3f91541be5930d8d41c32f20e.m3u8
CCTV世界地理,https://epg.pw/stream/caa17c445cdba34547d3d6225d97346fee45bd2d1250918d711a6f76f1c6c7d9.m3u8
CCTV世界地理,https://epg.pw/stream/1a195bd64e9e3a7d93ab18a605f335744bec3c1144f4d6b73dece0a9ba2487ff.m3u8
CCTV中视购物,https://epg.pw/stream/1c2f9104b90632e43f39937cd7fdd9d8215a1bebd8591cef9f5580d6a789bf34.m3u8
CCTV中视购物,https://epg.pw/stream/d40484d1159487726a163f6f8b454d3ccf6fc43aeb232c79bdda6ba8cd2f5c60.m3u8
CCTV兵器科技,https://epg.pw/stream/d6bc950465de56a21abbd6ed0ce551ae0a45ba09ad51edbf9fcebfe68c6e9c8f.m3u8
CCTV兵器科技,https://epg.pw/stream/2fabd5ecfe39f87a339f7b9cab171018c5a0fb13f7bcee17802948c1ff082e83.m3u8
CCTV兵器科技,https://epg.pw/stream/6eb29f4d6028bef15b409f7b9e038296a033a6e0bb6e607071c9dd44f5e6f60f.m3u8
